id,scenario,measured_at,elapsed_sec,delta_tasks,delta_wait_ms,avg_wait_per_commit_ms,commits_per_sec,theoretical_max_tps
656,동기모드_10G_NIC,2026-05-14 15:24:42.095,59,36491,14489,0.39705680852813025,36491,2518.5312996065982
657,동기모드_10G_NIC,2026-05-14 15:24:43.095,60,41696,14008,0.33595548733691483,41696,2976.5848086807537
658,동기모드_10G_NIC,2026-05-14 15:24:44.111,61,44245,13955,0.31540287038083398,44245,3170.5481906126838
659,동기모드_10G_NIC,2026-05-14 15:24:45.112,62,42608,13888,0.32594817874577542,42608,3067.972350230415
660,동기모드_10G_NIC,2026-05-14 15:24:46.111,63,40925,13536,0.33075137446548564,40925,3023.4190307328604
661,동기모드_10G_NIC,2026-05-14 15:24:47.111,64,39884,13919,0.34898706248119549,39884,2865.4357353258133
662,동기모드_10G_NIC,2026-05-14 15:24:48.111,65,41791,13837,0.33109999760714032,41791,3020.2356002023557
663,동기모드_10G_NIC,2026-05-14 15:24:49.111,66,40492,14171,0.3499703645164477,40492,2857.3847999435466
664,동기모드_10G_NIC,2026-05-14 15:24:50.111,67,43632,14155,0.32441785845251192,43632,3082.4443659484282
665,동기모드_10G_NIC,2026-05-14 15:24:51.111,68,43270,13817,0.31932054541252602,43270,3131.6494173843812
666,동기모드_10G_NIC,2026-05-14 15:24:52.111,69,40094,14270,0.35591360303287273,40094,2809.6706377014716
667,동기모드_10G_NIC,2026-05-14 15:24:53.127,70,40989,13482,0.3289175144550977,40989,3040.2759234534938
668,동기모드_10G_NIC,2026-05-14 15:24:54.127,71,37896,14383,0.37953873759763562,37896,2634.7771674893975
669,동기모드_10G_NIC,2026-05-14 15:24:55.127,72,43217,14140,0.32718606104079412,43217,3056.3649222065064
670,동기모드_10G_NIC,2026-05-14 15:24:56.127,73,42536,14165,0.3330120368628926,42536,3002.8944581715496
671,동기모드_10G_NIC,2026-05-14 15:24:57.127,74,37960,14767,0.38901475237091676,37960,2570.5966005282048
672,동기모드_10G_NIC,2026-05-14 15:24:58.142,75,38325,14531,0.37915198956294849,38325,2637.46473057601
673,동기모드_10G_NIC,2026-05-14 15:24:59.142,76,40440,13939,0.34468348170128588,40440,2901.2124255685485
674,동기모드_10G_NIC,2026-05-14 15:25:00.142,77,41358,13481,0.32595870206489674,41358,3067.873303167421
675,동기모드_10G_NIC,2026-05-14 15:25:01.142,78,43136,13651,0.31646420623145399,43136,3159.9150245403271
676,동기모드_10G_NIC,2026-05-14 15:25:02.142,79,41822,14104,0.33723877385108314,41822,2965.2580828133864
677,동기모드_10G_NIC,2026-05-14 15:25:03.142,80,42450,14017,0.33020023557126033,42450,3028.465434829136
678,동기모드_10G_NIC,2026-05-14 15:25:04.142,81,41311,13896,0.33637529955701873,41311,2972.8698906160043
679,동기모드_10G_NIC,2026-05-14 15:25:05.142,82,38322,13755,0.35893220604352594,38322,2786.0414394765539
680,동기모드_10G_NIC,2026-05-14 15:25:06.142,83,39543,14154,0.35793945831120555,39543,2793.7685459940649
681,동기모드_10G_NIC,2026-05-14 15:25:07.158,84,42211,14124,0.33460472388713841,42211,2988.6009629000282
682,동기모드_10G_NIC,2026-05-14 15:25:08.158,85,40018,14526,0.36298665600479785,40018,2754.9222084538069
683,동기모드_10G_NIC,2026-05-14 15:25:09.158,86,42469,14348,0.33784642916009322,42469,2959.9247281851131
684,동기모드_10G_NIC,2026-05-14 15:25:10.158,87,42723,14051,0.32888608009737141,42723,3040.5665077218705
685,동기모드_10G_NIC,2026-05-14 15:25:11.158,88,37919,13671,0.36053165959017908,37919,2773.6815156169996
686,동기모드_10G_NIC,2026-05-14 15:25:12.158,89,39896,13903,0.34848105073190294,39896,2869.5964899661944
687,동기모드_10G_NIC,2026-05-14 15:25:13.158,90,42254,14312,0.33871349458039474,42254,2952.3476802683067
688,동기모드_10G_NIC,2026-05-14 15:25:14.158,91,42394,14331,0.33804311930933623,42394,2958.2024980810829
689,동기모드_10G_NIC,2026-05-14 15:25:15.173,92,40829,13802,0.33804403732641014,40829,2958.194464570352
690,동기모드_10G_NIC,2026-05-14 15:25:16.173,93,38115,14279,0.37462941099304736,38115,2669.3045731493803
691,동기모드_10G_NIC,2026-05-14 15:25:17.173,94,36137,14388,0.39815147909344994,36137,2511.6068946344176
692,동기모드_10G_NIC,2026-05-14 15:25:18.173,95,40694,14110,0.34673416228436627,40694,2884.0538625088589
693,동기모드_10G_NIC,2026-05-14 15:25:19.173,96,41502,13894,0.33477904679292564,41502,2987.0447675255505
694,동기모드_10G_NIC,2026-05-14 15:25:20.173,97,41505,13646,0.32877966510059031,41505,3041.5506375494647
695,동기모드_10G_NIC,2026-05-14 15:25:21.173,98,39400,14106,0.3580203045685279,39400,2793.1376719126615
696,동기모드_10G_NIC,2026-05-14 15:25:22.173,99,36848,14752,0.40034737299174988,36848,2497.8308026030368
697,동기모드_10G_NIC,2026-05-14 15:25:23.189,100,38519,13384,0.34746488745813753,38519,2877.9886431560071
698,동기모드_10G_NIC,2026-05-14 15:25:24.189,101,40261,13635,0.33866520950796059,40261,2952.7686101943527
699,동기모드_10G_NIC,2026-05-14 15:25:25.189,102,42555,14152,0.33255786629068262,42555,3006.9954776710006
700,동기모드_10G_NIC,2026-05-14 15:25:26.189,103,42318,13837,0.32697670022212771,42318,3058.3218905832186
701,동기모드_10G_NIC,2026-05-14 15:25:27.189,104,37963,14021,0.36933329821141636,37963,2707.581484915484
702,동기모드_10G_NIC,2026-05-14 15:25:28.189,105,40806,14108,0.3457334705680537,40806,2892.4014743407997
703,동기모드_10G_NIC,2026-05-14 15:25:29.189,106,39568,13825,0.34939850384148807,39568,2862.0614828209764
704,동기모드_10G_NIC,2026-05-14 15:25:30.189,107,41278,14258,0.34541402199718979,41278,2895.0764483097209
705,동기모드_10G_NIC,2026-05-14 15:25:31.189,108,39307,14231,0.362047472460376,39307,2762.068723209894
706,동기모드_10G_NIC,2026-05-14 15:25:32.205,109,39992,14327,0.358246649329866,39992,2791.3729322258669
707,동기모드_10G_NIC,2026-05-14 15:25:33.205,110,39969,14153,0.35409942705596836,39969,2824.0655691372854
708,동기모드_10G_NIC,2026-05-14 15:25:34.205,111,40868,13764,0.33679162180679262,40868,2969.1950014530657
709,동기모드_10G_NIC,2026-05-14 15:25:35.205,112,38938,14105,0.36224253942164464,38938,2760.5813541297416
710,동기모드_10G_NIC,2026-05-14 15:25:36.205,113,40953,14558,0.35548067296657143,40953,2813.0924577551864
711,동기모드_10G_NIC,2026-05-14 15:25:37.205,114,36512,14826,0.40605828220858897,36512,2462.7006610009444
712,동기모드_10G_NIC,2026-05-14 15:25:38.205,115,42807,13887,0.32440955918424558,42807,3082.5232231583495
713,동기모드_10G_NIC,2026-05-14 15:25:39.205,116,40298,13606,0.33763462206561118,40298,2961.7815669557549
714,동기모드_10G_NIC,2026-05-14 15:25:40.205,117,39370,14056,0.35702311404622811,39370,2800.9391007398976
715,동기모드_10G_NIC,2026-05-14 15:25:41.220,118,43849,13915,0.31733904992132089,43849,3151.203736974488
716,동기모드_10G_NIC,2026-05-14 15:25:42.220,119,36202,14879,0.41099939229876803,36202,2433.0936218831912
717,동기모드_10G_NIC,2026-05-14 15:25:43.220,120,42706,14072,0.32950873413571863,42706,3034.8209209778283
718,동기모드_10G_NIC,2026-05-14 15:25:44.220,121,40491,14311,0.35343656615050256,40491,2829.3620292083015
719,동기모드_10G_NIC,2026-05-14 15:25:45.220,122,41075,13905,0.33852708460133901,41075,2953.9733908665949
720,동기모드_10G_NIC,2026-05-14 15:25:46.220,123,39166,14018,0.35791247510595925,39166,2793.9791696390357
721,동기모드_10G_NIC,2026-05-14 15:25:47.220,124,35477,14721,0.41494489387490485,35477,2409.9585625976497
722,동기모드_10G_NIC,2026-05-14 15:25:48.220,125,42541,13837,0.32526268776004325,42541,3074.4381007443812
723,동기모드_10G_NIC,2026-05-14 15:25:49.236,126,43252,14048,0.32479422916859335,43252,3078.872437357631
724,동기모드_10G_NIC,2026-05-14 15:25:50.236,127,38113,14528,0.38118227376485714,38113,2623.4168502202642
725,동기모드_10G_NIC,2026-05-14 15:25:51.236,128,38803,13878,0.35765275880730873,38803,2796.0080703271365
726,동기모드_10G_NIC,2026-05-14 15:25:52.236,129,34973,14226,0.40677093758041916,34973,2458.3860537044848
727,동기모드_10G_NIC,2026-05-14 15:25:53.236,130,42531,13954,0.3280900989866215,42531,3047.943242081124
728,동기모드_10G_NIC,2026-05-14 15:25:54.236,131,45083,13647,0.30270833795443958,45083,3303.5099289221075
729,동기모드_10G_NIC,2026-05-14 15:25:55.236,132,35521,14813,0.41702091720390755,35521,2397.9612502531559
730,동기모드_10G_NIC,2026-05-14 15:25:56.236,133,39866,13501,0.33865950935634376,39866,2952.8183097548331
731,동기모드_10G_NIC,2026-05-14 15:25:57.236,134,36642,14318,0.39075377981551224,36642,2559.1563067467523
732,동기모드_10G_NIC,2026-05-14 15:25:58.252,135,43425,14010,0.32262521588946458,43425,3099.5717344753748
733,동기모드_10G_NIC,2026-05-14 15:25:59.252,136,38585,13969,0.36203187767267075,38585,2762.1877013386784
734,동기모드_10G_NIC,2026-05-14 15:26:00.252,137,42364,14059,0.33186195826645265,42364,3013.3010882708586
735,동기모드_10G_NIC,2026-05-14 15:26:01.252,138,42694,13625,0.31913149388672879,42694,3133.5045871559637
736,동기모드_10G_NIC,2026-05-14 15:26:02.252,139,37449,14036,0.3748030655024166,37449,2668.0678255913367
737,동기모드_10G_NIC,2026-05-14 15:26:03.252,140,41582,13650,0.32826703862248086,41582,3046.3003663003665
738,동기모드_10G_NIC,2026-05-14 15:26:04.252,141,39549,14111,0.35679789628056335,39549,2802.7071079299835
739,동기모드_10G_NIC,2026-05-14 15:26:05.252,142,40702,13997,0.34388973514814997,40702,2907.908837608059
740,동기모드_10G_NIC,2026-05-14 15:26:06.267,143,42883,13703,0.31954387519529881,42883,3129.4607020360509
741,동기모드_10G_NIC,2026-05-14 15:26:07.267,144,40628,14136,0.34793738308555677,40628,2874.0803621958121
742,동기모드_10G_NIC,2026-05-14 15:26:08.267,145,40748,13999,0.34355060371061158,40748,2910.779341381527
743,동기모드_10G_NIC,2026-05-14 15:26:09.267,146,35756,14608,0.4085468173173733,35756,2447.6998904709749
744,동기모드_10G_NIC,2026-05-14 15:26:10.267,147,40245,14142,0.35139768915393216,40245,2845.7785320322446
745,동기모드_10G_NIC,2026-05-14 15:26:11.267,148,41438,14176,0.34210145277281723,41438,2923.1094808126409
746,동기모드_10G_NIC,2026-05-14 15:26:12.267,149,39983,14286,0.35730185328764724,39983,2798.7540249195017
747,동기모드_10G_NIC,2026-05-14 15:26:13.267,150,40620,13695,0.33714918759231904,40620,2966.0460021905806
748,동기모드_10G_NIC,2026-05-14 15:26:14.267,151,39461,13877,0.35166366792529336,39461,2843.6261439792461
749,동기모드_10G_NIC,2026-05-14 15:26:15.267,152,39105,13895,0.35532540595831735,39105,2814.3216984526807
750,동기모드_10G_NIC,2026-05-14 15:26:16.283,153,35593,14866,0.41766639507768383,35593,2394.2553477734427
751,동기모드_10G_NIC,2026-05-14 15:26:17.283,154,37542,14489,0.3859410793244899,37542,2591.0690868935053
752,동기모드_10G_NIC,2026-05-14 15:26:18.283,155,42088,14139,0.33593898498384339,42088,2976.7310276540065
753,동기모드_10G_NIC,2026-05-14 15:26:19.283,156,41619,13741,0.33016170499050912,41619,3028.8188632559495
754,동기모드_10G_NIC,2026-05-14 15:26:20.283,157,37241,13942,0.37437233157004379,37241,2671.1375699325777
755,동기모드_10G_NIC,2026-05-14 15:26:21.283,158,41701,14010,0.33596316635092682,41701,2976.516773733048
756,동기모드_10G_NIC,2026-05-14 15:26:22.283,159,38929,14538,0.37344909964293971,38929,2677.7410923098087
757,동기모드_10G_NIC,2026-05-14 15:26:23.298,160,42309,13968,0.33014252286747503,42309,3028.9948453608245
758,동기모드_10G_NIC,2026-05-14 15:26:24.298,161,39349,14416,0.36636255050954281,39349,2729.5366259711432
759,동기모드_10G_NIC,2026-05-14 15:26:25.298,162,40847,13725,0.33600998849364705,40847,2976.1020036429868
760,동기모드_10G_NIC,2026-05-14 15:26:26.298,163,39209,13711,0.34969012216582929,39209,2859.6747137334987
761,동기모드_10G_NIC,2026-05-14 15:26:27.298,164,40603,14198,0.34967859517769623,40603,2859.7689815466965
762,동기모드_10G_NIC,2026-05-14 15:26:28.298,165,42243,13728,0.32497691925289396,42243,3077.1416083916083
763,동기모드_10G_NIC,2026-05-14 15:26:29.299,166,42534,14016,0.32952461560163632,42534,3034.6746575342468
764,동기모드_10G_NIC,2026-05-14 15:26:30.298,167,44228,13787,0.31172560368997015,44228,3207.9495176615651
765,동기모드_10G_NIC,2026-05-14 15:26:31.298,168,43280,14074,0.32518484288354899,43280,3075.1740798635783
766,동기모드_10G_NIC,2026-05-14 15:26:32.314,169,37370,14494,0.38785121755418783,37370,2578.3082654891682
767,동기모드_10G_NIC,2026-05-14 15:26:33.314,170,41338,13906,0.3363975035076685,41338,2972.6736660434344
768,동기모드_10G_NIC,2026-05-14 15:26:34.314,171,40481,14140,0.34929967145080409,40481,2862.8712871287125
769,동기모드_10G_NIC,2026-05-14 15:26:35.314,172,43450,13985,0.32186421173762947,43450,3106.9002502681442
770,동기모드_10G_NIC,2026-05-14 15:26:36.314,173,39962,14369,0.35956658825884591,39962,2781.1260352146983
771,동기모드_10G_NIC,2026-05-14 15:26:37.314,174,40097,13755,0.3430431204329501,40097,2915.0854234823701
772,동기모드_10G_NIC,2026-05-14 15:26:38.314,175,43510,13737,0.31572052401746725,43510,3167.3582295988936
773,동기모드_10G_NIC,2026-05-14 15:26:39.314,176,42516,14053,0.33053438705428545,42516,3025.4038283640502
774,동기모드_10G_NIC,2026-05-14 15:26:40.329,177,42348,13994,0.33045244167375082,42348,3026.1540660282981
775,동기모드_10G_NIC,2026-05-14 15:26:41.330,178,43190,14019,0.32458902523732347,43190,3080.8188886511161
776,동기모드_10G_NIC,2026-05-14 15:26:42.329,179,38464,14129,0.36733049084858571,38464,2722.3441149409014
777,동기모드_10G_NIC,2026-05-14 15:26:43.329,180,40145,14098,0.35117698343504794,40145,2847.5670307845085
778,동기모드_10G_NIC,2026-05-14 15:26:44.329,181,35061,14684,0.41881292604318188,35061,2387.7008989376191
779,동기모드_10G_NIC,2026-05-14 15:26:45.330,182,42725,13764,0.32215330602691633,42725,3104.1121766928218
780,동기모드_10G_NIC,2026-05-14 15:26:46.330,183,41927,14081,0.33584563646337684,41927,2977.5584120445988
781,동기모드_10G_NIC,2026-05-14 15:26:47.330,184,41079,13925,0.33898098785267411,41079,2950.0179533213645
782,동기모드_10G_NIC,2026-05-14 15:26:48.329,185,39675,13970,0.35211090107120352,39675,2840.0143163922694
783,동기모드_10G_NIC,2026-05-14 15:26:49.345,186,39466,14153,0.3586124765621041,39466,2788.5254009750583
784,동기모드_10G_NIC,2026-05-14 15:26:50.345,187,44598,13798,0.30938607112426564,44598,3232.207566313959
785,동기모드_10G_NIC,2026-05-14 15:26:51.345,188,38077,14697,0.3859810384221446,38077,2590.8008437096005
786,동기모드_10G_NIC,2026-05-14 15:26:52.345,189,39451,14096,0.3573039973638184,39451,2798.7372304199775
787,동기모드_10G_NIC,2026-05-14 15:26:53.345,190,40981,13790,0.33649740123471855,40981,2971.791153009427
788,동기모드_10G_NIC,2026-05-14 15:26:54.345,191,34966,14294,0.4087971171995653,34966,2446.2012033020847
789,동기모드_10G_NIC,2026-05-14 15:26:55.345,192,34766,14729,0.42366104815049188,34766,2360.3774865910787
790,동기모드_10G_NIC,2026-05-14 15:26:56.345,193,40914,13889,0.33946815271056363,40914,2945.7844337245301
791,동기모드_10G_NIC,2026-05-14 15:26:57.345,194,43705,13904,0.31813293673492737,43705,3143.3400460299194
792,동기모드_10G_NIC,2026-05-14 15:26:58.361,195,42879,13642,0.31815107628442829,42879,3143.1608268582318
793,동기모드_10G_NIC,2026-05-14 15:26:59.361,196,39351,14110,0.35856776193743489,39351,2788.8731396172925
794,동기모드_10G_NIC,2026-05-14 15:27:00.361,197,40748,13914,0.34146461176008641,40748,2928.5611614201521
795,동기모드_10G_NIC,2026-05-14 15:27:01.361,198,37235,14513,0.38976769168792802,37235,2565.6308137531869
796,동기모드_10G_NIC,2026-05-14 15:27:02.361,199,43612,13881,0.31828395854352015,43612,3141.8485699877529
797,동기모드_10G_NIC,2026-05-14 15:27:03.361,200,40781,13960,0.3423162747357838,40781,2921.275071633238
798,동기모드_10G_NIC,2026-05-14 15:27:04.361,201,42175,13869,0.32884410195613517,42175,3040.954647054582
799,동기모드_10G_NIC,2026-05-14 15:27:05.361,202,42399,13488,0.31812071039411305,42399,3143.4608540925269
800,동기모드_10G_NIC,2026-05-14 15:27:06.361,203,36255,14389,0.39688318852572058,36255,2519.6330530266177
801,동기모드_10G_NIC,2026-05-14 15:27:07.376,204,38745,14316,0.36949283778552072,38745,2706.4124056999162
802,동기모드_10G_NIC,2026-05-14 15:27:08.376,205,43848,13727,0.313058748403576,43848,3194.2886282508921
803,동기모드_10G_NIC,2026-05-14 15:27:09.376,206,44896,13730,0.30581789023521028,44896,3269.9198834668609
804,동기모드_10G_NIC,2026-05-14 15:27:10.376,207,41653,13644,0.32756344080858524,41653,3052.8437408384634
805,동기모드_10G_NIC,2026-05-14 15:27:11.376,208,36635,14585,0.39811655520676947,36635,2511.8272197463148
806,동기모드_10G_NIC,2026-05-14 15:27:12.376,209,39258,14137,0.36010494676244331,39258,2776.9682393718613
807,동기모드_10G_NIC,2026-05-14 15:27:13.377,210,37611,14031,0.37305575496530269,37611,2680.5644644002568
808,동기모드_10G_NIC,2026-05-14 15:27:14.376,211,42051,13527,0.32168081615181565,42051,3108.6715457972941
809,동기모드_10G_NIC,2026-05-14 15:27:15.392,212,40784,14305,0.35075029423303256,40784,2851.0311080041943
810,동기모드_10G_NIC,2026-05-14 15:27:16.392,213,34498,14969,0.4339092121282393,34498,2304.6295677733983
811,동기모드_10G_NIC,2026-05-14 15:27:17.392,214,39206,13526,0.3449982145589961,39206,2898.5657252698506
812,동기모드_10G_NIC,2026-05-14 15:27:18.392,215,38205,13634,0.35686428477947912,38205,2802.185712190113
813,동기모드_10G_NIC,2026-05-14 15:27:19.392,216,44060,13628,0.30930549251021333,44060,3233.049603756971
814,동기모드_10G_NIC,2026-05-14 15:27:20.392,217,39729,14349,0.36117193989277352,39729,2768.7643738239599
815,동기모드_10G_NIC,2026-05-14 15:27:21.392,218,33575,15210,0.45301563663440059,33575,2207.4293228139381
816,동기모드_10G_NIC,2026-05-14 15:27:22.407,219,40352,13655,0.33839710547184776,40352,2955.1080190406442
817,동기모드_10G_NIC,2026-05-14 15:27:23.407,220,40665,14190,0.34894872740686095,40665,2865.7505285412262
818,동기모드_10G_NIC,2026-05-14 15:27:24.407,221,38016,13693,0.36019044612794615,38016,2776.309063024903
819,동기모드_10G_NIC,2026-05-14 15:27:25.407,222,44240,13700,0.30967450271247737,44240,3229.1970802919709
820,동기모드_10G_NIC,2026-05-14 15:27:26.408,223,42253,13948,0.33010673798310181,42253,3029.3232004588472
821,동기모드_10G_NIC,2026-05-14 15:27:27.408,224,42858,13742,0.32064025386158945,42858,3118.7600058215689
822,동기모드_10G_NIC,2026-05-14 15:27:28.407,225,39306,14092,0.35852032768534065,39306,2789.2421231904627
823,동기모드_10G_NIC,2026-05-14 15:27:29.423,226,39157,13549,0.34601731491176546,39157,2890.0287844121335
824,동기모드_10G_NIC,2026-05-14 15:27:30.423,227,39321,14011,0.35632359299102262,39321,2806.4377988723145
825,동기모드_10G_NIC,2026-05-14 15:27:31.423,228,38678,14366,0.37142561662960855,38678,2692.3291103995548
826,동기모드_10G_NIC,2026-05-14 15:27:32.423,229,41152,14078,0.3420975894245723,41152,2923.1424918312264
827,동기모드_10G_NIC,2026-05-14 15:27:33.423,230,43624,13475,0.3088896020539153,43624,3237.4025974025972
828,동기모드_10G_NIC,2026-05-14 15:27:34.423,231,40178,13928,0.34665737468266217,40178,2884.6927053417576
829,동기모드_10G_NIC,2026-05-14 15:27:35.423,232,41759,13528,0.32395411767523169,41759,3086.8568894145474
830,동기모드_10G_NIC,2026-05-14 15:27:36.423,233,36646,14600,0.39840637450199201,36646,2510
831,동기모드_10G_NIC,2026-05-14 15:27:37.423,234,43375,13811,0.31840922190201731,43375,3140.6125552096155
832,동기모드_10G_NIC,2026-05-14 15:27:38.439,235,41740,14063,0.33691902252036415,41740,2968.0722463201309
833,동기모드_10G_NIC,2026-05-14 15:27:39.439,236,42477,13897,0.32716528945076156,42477,3056.5589695617759
834,동기모드_10G_NIC,2026-05-14 15:27:40.439,237,41589,13871,0.33352569188968234,41589,2998.2697714656479
835,동기모드_10G_NIC,2026-05-14 15:27:41.439,238,42221,13896,0.3291253167854859,42221,3038.3563615428902
836,동기모드_10G_NIC,2026-05-14 15:27:42.439,239,40118,14132,0.35226083054987783,40118,2838.8055476931786
837,동기모드_10G_NIC,2026-05-14 15:27:43.439,240,43254,13972,0.32302214824062514,43254,3095.7629544803895
838,동기모드_10G_NIC,2026-05-14 15:27:44.439,241,42073,13962,0.33185178142751881,42073,3013.3934966337201
839,동기모드_10G_NIC,2026-05-14 15:27:45.439,242,43733,13999,0.32010152516406376,43733,3124.0088577755555
840,동기모드_10G_NIC,2026-05-14 15:27:46.454,243,39682,13865,0.34940275187742553,39682,2862.0266858997475
841,동기모드_10G_NIC,2026-05-14 15:27:47.470,244,42372,13518,0.31903143585386579,42372,3134.4873501997336
842,동기모드_10G_NIC,2026-05-14 15:27:48.470,245,38553,14964,0.38814100070033458,38553,2576.3833199679229
843,동기모드_10G_NIC,2026-05-14 15:27:49.470,246,41809,14274,0.34140974431342536,41809,2929.0318060809864
844,동기모드_10G_NIC,2026-05-14 15:27:50.470,247,41653,14216,0.34129594506998295,41653,2930.008441193022
845,동기모드_10G_NIC,2026-05-14 15:27:51.470,248,40243,14187,0.35253335983897821,40243,2836.610981884824
846,동기모드_10G_NIC,2026-05-14 15:27:52.470,249,41042,13903,0.33875054821889772,41042,2952.0247428612529
847,동기모드_10G_NIC,2026-05-14 15:27:53.470,250,41276,13914,0.33709661788933037,41276,2966.5085525370127
848,동기모드_10G_NIC,2026-05-14 15:27:54.470,251,41985,14051,0.33466714302727163,41985,2988.0435556188172
849,동기모드_10G_NIC,2026-05-14 15:27:55.470,252,38189,14474,0.37900966246825002,38189,2638.4551609783061
850,동기모드_10G_NIC,2026-05-14 15:27:56.485,253,42662,13991,0.32794993202381512,42662,3049.2459438210276
851,동기모드_10G_NIC,2026-05-14 15:27:57.485,254,41628,13940,0.33487076006534061,41628,2986.22668579627
852,동기모드_10G_NIC,2026-05-14 15:27:58.485,255,41450,13805,0.33305186972255729,41450,3002.5353132922855
853,동기모드_10G_NIC,2026-05-14 15:27:59.485,256,38805,14309,0.36874114160546323,38805,2711.9295548256341
854,동기모드_10G_NIC,2026-05-14 15:28:00.486,257,41780,14066,0.33666826232647201,41780,2970.2829517986634
855,동기모드_10G_NIC,2026-05-14 15:28:01.485,258,44222,13849,0.31316991542671069,44222,3193.1547404144703
856,동기모드_10G_NIC,2026-05-14 15:28:02.486,259,39822,14040,0.35256893174627091,39822,2836.3247863247861
857,동기모드_10G_NIC,2026-05-14 15:28:03.501,260,39779,14008,0.35214560446466731,39779,2839.7344374643058
858,동기모드_10G_NIC,2026-05-14 15:28:04.501,261,40934,13749,0.33588215175648606,40934,2977.2347079787619
859,동기모드_10G_NIC,2026-05-14 15:28:05.501,262,41212,14119,0.34259438998349995,41212,2918.9036050711807
860,동기모드_10G_NIC,2026-05-14 15:28:06.501,263,40559,13897,0.34263665277743532,40559,2918.5435705547961
861,동기모드_10G_NIC,2026-05-14 15:28:07.501,264,41949,13785,0.32861331616963457,41949,3043.0903155603914
862,동기모드_10G_NIC,2026-05-14 15:28:08.501,265,33142,14880,0.44897712871884615,33142,2227.2849462365593
863,동기모드_10G_NIC,2026-05-14 15:28:09.501,266,36430,14224,0.39044743343398297,36430,2561.164229471316
864,동기모드_10G_NIC,2026-05-14 15:28:10.501,267,38852,13975,0.35969834242767423,38852,2780.1073345259392
865,동기모드_10G_NIC,2026-05-14 15:28:11.501,268,44241,13684,0.30930584751700912,44241,3233.0458930137384
866,동기모드_10G_NIC,2026-05-14 15:28:12.517,269,44252,13491,0.30486757660670705,44252,3280.1126677043953
867,동기모드_10G_NIC,2026-05-14 15:28:13.517,270,43316,13595,0.31385631175547141,43316,3186.1713865391689
868,동기모드_10G_NIC,2026-05-14 15:28:14.517,271,35098,14627,0.41674739301384695,35098,2399.535106310248
869,동기모드_10G_NIC,2026-05-14 15:28:15.517,272,40267,13684,0.33983162391039812,40267,2942.6337328266586
870,동기모드_10G_NIC,2026-05-14 15:28:16.532,273,38817,13759,0.35445809825591879,38817,2821.2079366233011
871,동기모드_10G_NIC,2026-05-14 15:28:17.532,274,43880,13746,0.31326344576116683,43880,3192.2013676705951
872,동기모드_10G_NIC,2026-05-14 15:28:18.533,275,41065,14508,0.35329355899184223,41065,2830.5073063137579
873,동기모드_10G_NIC,2026-05-14 15:28:19.532,276,42820,14195,0.33150397010742644,42820,3016.5551250440294
874,동기모드_10G_NIC,2026-05-14 15:28:20.532,277,37728,14444,0.38284563189143339,37728,2612.0188313486569
875,동기모드_10G_NIC,2026-05-14 15:28:21.532,278,40641,13812,0.33985384217908021,40641,2942.44135534318
876,동기모드_10G_NIC,2026-05-14 15:28:22.532,279,41595,13758,0.33076090876307246,41595,3023.331879633668
877,동기모드_10G_NIC,2026-05-14 15:28:23.532,280,44867,13543,0.30184768315242827,44867,3312.92918851067
878,동기모드_10G_NIC,2026-05-14 15:28:24.548,281,36270,14996,0.41345464571271023,36270,2418.6449719925313
879,동기모드_10G_NIC,2026-05-14 15:28:25.548,282,36585,14420,0.39415060817274838,36585,2537.1012482662968
880,동기모드_10G_NIC,2026-05-14 15:28:26.548,283,42945,13675,0.31843055070438936,42945,3140.4021937842776
881,동기모드_10G_NIC,2026-05-14 15:28:27.548,284,41558,14057,0.33825015640791184,41558,2956.3918332503376
882,동기모드_10G_NIC,2026-05-14 15:28:28.548,285,43442,14245,0.32790847566870768,43442,3049.6314496314499
883,동기모드_10G_NIC,2026-05-14 15:28:29.548,286,39688,14447,0.36401431163071962,39688,2747.1447359313352
884,동기모드_10G_NIC,2026-05-14 15:28:30.548,287,39818,14636,0.36757245466874278,39818,2720.5520634053019
885,동기모드_10G_NIC,2026-05-14 15:28:31.548,288,38094,14561,0.38223867275686457,38094,2616.1664720829617
886,동기모드_10G_NIC,2026-05-14 15:28:32.563,289,40005,13859,0.34643169603799523,40005,2886.5719027346854
887,동기모드_10G_NIC,2026-05-14 15:28:33.564,290,40756,13819,0.33906664049465107,40756,2949.272740429843
888,동기모드_10G_NIC,2026-05-14 15:28:34.579,291,40967,13912,0.3395904020309029,40967,2944.7239792984474
889,동기모드_10G_NIC,2026-05-14 15:28:35.579,292,27375,13084,0.47795433789954339,27375,2092.2500764292263
890,동기모드_10G_NIC,2026-05-14 15:28:36.579,293,44444,14105,0.31736567365673657,44444,3150.9393831974476
891,동기모드_10G_NIC,2026-05-14 15:28:37.579,294,42558,14061,0.33039616523332865,42558,3026.6695114145509
892,동기모드_10G_NIC,2026-05-14 15:28:38.579,295,41967,14298,0.34069626134820213,41967,2935.1657574485944
893,동기모드_10G_NIC,2026-05-14 15:28:39.579,296,40464,14347,0.35456207987346777,40464,2820.3805673659999
894,동기모드_10G_NIC,2026-05-14 15:28:40.595,297,39104,14621,0.37390036824877249,39104,2674.5092674919638
895,동기모드_10G_NIC,2026-05-14 15:28:41.595,298,38484,14222,0.36955617919135225,38484,2705.948530445788
